id,name,parent_id,depth,url,globalImageUrl
10382,书柜,st002,3,https://www.ikea.cn/cn/zh/cat/shu-gui-10382/,https://www.ikea.cn/global/assets/navigation/images/bookcases-10382.jpeg
11465,搁架单元,st002,3,https://www.ikea.cn/cn/zh/cat/ge-jia-dan-yuan-11465/,https://www.ikea.cn/global/assets/navigation/images/shelving-units-11465.jpeg
55012,方格置物架,st002,3,https://www.ikea.cn/cn/zh/cat/fang-ge-zhi-wu-jia-55012/,https://www.ikea.cn/global/assets/navigation/images/cube-storage-55012.jpeg
10397,搁板架,st002,3,https://www.ikea.cn/cn/zh/cat/ge-ban-jia-10397/,https://www.ikea.cn/global/assets/navigation/images/storage-shelves-units-10397.jpeg
16200,置物架,st002,3,https://www.ikea.cn/cn/zh/cat/zhi-wu-jia-16200/,https://www.ikea.cn/global/assets/navigation/images/pantry-16200.jpeg
55015,方格型搁板,10398,4,https://www.ikea.cn/cn/zh/cat/fang-ge-xing-ge-ban-55015/,https://www.ikea.cn/global/assets/navigation/images/cube-wall-shelves-55015.jpeg
55014,隐形支架式搁板,10398,4,https://www.ikea.cn/cn/zh/cat/yin-xing-zhi-jia-shi-ge-ban-55014/,https://www.ikea.cn/global/assets/navigation/images/floating-shelves-55014.jpeg
20660,完整墙面搁板,10398,4,https://www.ikea.cn/cn/zh/cat/wan-zheng-qiang-mian-ge-ban-20660/,https://www.ikea.cn/global/assets/navigation/images/complete-wall-shelves-20660.jpeg
16305,展示搁板和图片壁架,10398,4,https://www.ikea.cn/cn/zh/cat/zhan-shi-ge-ban-he-tu-pian-bi-jia-16305/,https://www.ikea.cn/global/assets/navigation/images/display-shelves-picture-ledges-16305.jpeg
20658,搁板,10398,4,https://www.ikea.cn/cn/zh/cat/ge-ban-20658/,https://www.ikea.cn/global/assets/navigation/images/shelves-20658.jpeg
20659,托架,10398,4,https://www.ikea.cn/cn/zh/cat/tuo-jia-20659/,https://www.ikea.cn/global/assets/navigation/images/brackets-20659.jpeg
47396,BOAXEL 博阿克塞 储物组合,47394,5,https://www.ikea.cn/cn/zh/cat/boaxel-bo-a-ke-sai-chu-wu-zu-he-47396/,https://www.ikea.cn/global/assets/navigation/images/boaxel-storage-combinations-47396.jpeg
47395,BOAXEL 博阿克塞 部件,47394,5,https://www.ikea.cn/cn/zh/cat/boaxel-bo-a-ke-sai-bu-jian-47395/,https://www.ikea.cn/global/assets/navigation/images/boaxel-parts-47395.jpeg
47394,BOAXEL 博阿克塞 储物方案,10398,4,https://www.ikea.cn/cn/zh/cat/boaxel-bo-a-ke-sai-chu-wu-fang-an-47394/,https://www.ikea.cn/global/assets/navigation/images/boaxel-system-47394.jpeg
10398,连壁搁板,st002,3,https://www.ikea.cn/cn/zh/cat/lian-bi-ge-ban-10398/,https://www.ikea.cn/global/assets/navigation/images/wall-shelves-10398.jpeg
st002,书柜和置物架,st001,2,https://www.ikea.cn/cn/zh/cat/shu-guihe-zhi-wu-jia-st002/,https://www.ikea.cn/global/assets/navigation/images/bookcases-shelving-units-st002.jpeg
12153,BESTÅ 贝达电视柜,700277,5,https://www.ikea.cn/cn/zh/cat/besta-bei-da-dian-shi-gui-12153/,https://www.ikea.cn/global/assets/navigation/images/besta-tv-benches-12153.jpeg
55023,BESTÅ 贝达储物组合,700277,5,https://www.ikea.cn/cn/zh/cat/besta-bei-da-chu-wu-zu-he-55023/,https://www.ikea.cn/global/assets/navigation/images/besta-storage-combination-55023.jpeg
55024,BESTÅ 贝达展示柜组合,700277,5,https://www.ikea.cn/cn/zh/cat/besta-bei-da-zhan-shi-guizu-he-55024/,https://www.ikea.cn/global/assets/navigation/images/besta-display-combinations-55024.jpeg
55022,BESTÅ 贝达视听组合,700277,5,https://www.ikea.cn/cn/zh/cat/besta-bei-da-shi-ting-zu-he-55022/,https://www.ikea.cn/global/assets/navigation/images/besta-combinations-for-media-55022.jpeg
55026,BESTÅ 贝达餐边柜,700277,5,https://www.ikea.cn/cn/zh/cat/besta-bei-da-can-bian-gui-55026/,https://www.ikea.cn/global/assets/navigation/images/besta-sideboards-55026.jpeg
700277,BESTÅ 贝达推荐组合,46053,4,https://www.ikea.cn/cn/zh/cat/besta-bei-da-tui-jian-zu-he-700277/,https://www.ikea.cn/global/assets/navigation/images/besta-pre-designed-combinations-700277.jpeg
55029,BESTÅ 贝达吊柜,700226,5,https://www.ikea.cn/cn/zh/cat/besta-bei-da-diao-gui-55029/,https://www.ikea.cn/global/assets/navigation/images/besta-wall-mounted-units-55029.jpeg
55031,BESTÅ 贝达落地柜,700226,5,https://www.ikea.cn/cn/zh/cat/besta-bei-da-luo-di-gui-55031/,https://www.ikea.cn/global/assets/navigation/images/besta-floor-standing-units-55031.jpeg
700226,BESTÅ 贝达基础储物柜,46053,4,https://www.ikea.cn/cn/zh/cat/besta-bei-da-ji-chu-chu-wu-gui-700226/,https://www.ikea.cn/global/assets/navigation/images/besta-basic-storage-units-700226.jpeg
55033,BESTÅ 贝达专用灯具,700278,5,https://www.ikea.cn/cn/zh/cat/besta-bei-da-zhuan-yong-deng-ju-55033/,https://www.ikea.cn/global/assets/navigation/images/lighting-for-besta-55033.jpeg
55032,BESTÅ 贝达支腿,700278,5,https://www.ikea.cn/cn/zh/cat/besta-bei-da-zhi-tui-55032/,https://www.ikea.cn/global/assets/navigation/images/besta-legs-55032.jpeg
14949,拉钮和拉手,700278,5,https://www.ikea.cn/cn/zh/cat/la-niu-he-la-shou-14949/,https://www.ikea.cn/global/assets/navigation/images/knobs-handles-14949.jpeg
12158,BESTÅ 贝达内配件,700278,5,https://www.ikea.cn/cn/zh/cat/besta-bei-da-nei-pei-jian-12158/,https://www.ikea.cn/global/assets/navigation/images/besta-fittings-inside-organisers-12158.jpeg
15908,BESTÅ 贝达顶板,700278,5,https://www.ikea.cn/cn/zh/cat/besta-bei-da-ding-ban-15908/,https://www.ikea.cn/global/assets/navigation/images/besta-top-panels-15908.jpeg
12152,BESTÅ 贝达门板,700278,5,https://www.ikea.cn/cn/zh/cat/besta-bei-da-men-ban-12152/,https://www.ikea.cn/global/assets/navigation/images/besta-doors-drawer-fronts-12152.jpeg
12151,BESTÅ 贝达框架,700278,5,https://www.ikea.cn/cn/zh/cat/besta-bei-da-kuang-jia-12151/,https://www.ikea.cn/global/assets/navigation/images/besta-frames-12151.jpeg
700278,BESTÅ 贝达所有组件和配件,46053,4,https://www.ikea.cn/cn/zh/cat/besta-bei-da-suo-you-zu-jian-he-pei-jian-700278/,https://www.ikea.cn/global/assets/navigation/images/besta-all-parts-accessories-700278.jpeg
46053,BESTÅ 贝达储物方案,46052,3,https://www.ikea.cn/cn/zh/cat/besta-bei-da-chu-wu-fang-an-46053/,https://www.ikea.cn/global/assets/navigation/images/besta-storage-system-46053.jpeg
55987,SKYTTA 斯基塔 滑门面板,55984,4,https://www.ikea.cn/cn/zh/cat/skytta-si-ji-ta-hua-men-mian-ban-55987/,https://www.ikea.cn/global/assets/navigation/images/panels-for-skytta-sliding-doors-55987.jpeg
55984,SKYTTA 斯基塔滑门系统,46052,3,https://www.ikea.cn/cn/zh/cat/skytta-si-ji-ta-hua-men-xi-tong-55984/,https://www.ikea.cn/global/assets/navigation/images/skytta-sliding-door-system-55984.jpeg
59284,EKET 伊克特推荐组合,59283,4,https://www.ikea.cn/cn/zh/cat/eket-yi-ke-te-tui-jian-zu-he-59284/,https://www.ikea.cn/global/assets/navigation/images/eket-pre-designed-combinations-59284.jpeg
59285,EKET 方格储物柜,59283,4,https://www.ikea.cn/cn/zh/cat/eket-fang-ge-chu-wu-gui-59285/,https://www.ikea.cn/global/assets/navigation/images/eket-cube-shelves-cabinets-59285.jpeg
59286,EKET 伊克特内配件,59283,4,https://www.ikea.cn/cn/zh/cat/eket-yi-ke-te-nei-pei-jian-59286/,https://www.ikea.cn/global/assets/navigation/images/eket-inserts-accessories-59286.jpeg
59283,EKET 伊克特储物方案,46052,3,https://www.ikea.cn/cn/zh/cat/eket-yi-ke-te-chu-wu-fang-an-59283/,https://www.ikea.cn/global/assets/navigation/images/eket-storage-system-59283.jpeg
700332,JOSTEIN 约斯坦组合,700331,4,https://www.ikea.cn/cn/zh/cat/jostein-yue-si-tan-zu-he-700332/,https://www.ikea.cn/global/assets/navigation/images/jostein-combinations-700332.jpeg
700333,JOSTEIN 约斯坦配件,700331,4,https://www.ikea.cn/cn/zh/cat/jostein-yue-si-tan-pei-jian-700333/,https://www.ikea.cn/global/assets/navigation/images/jostein-parts-700333.jpeg
700331,JOSTEIN 约斯坦储物方案,46052,3,https://www.ikea.cn/cn/zh/cat/jostein-yue-si-tan-chu-wu-fang-an-700331/,https://www.ikea.cn/global/assets/navigation/images/jostein-system-700331.jpeg
24337,PAX 帕克思 带门组合,19086,4,https://www.ikea.cn/cn/zh/cat/pax-pa-ke-si-dai-men-zu-he-24337/,https://www.ikea.cn/global/assets/navigation/images/pax-wardrobes-with-doors-24337.jpeg
19113,PAX 帕克思 内部储藏件,19086,4,https://www.ikea.cn/cn/zh/cat/pax-pa-ke-si-nei-bu-chu-cang-jian-19113/,https://www.ikea.cn/global/assets/navigation/images/pax-interior-organisers-19113.jpeg
19115,PAX 帕克思 滑门,19086,4,https://www.ikea.cn/cn/zh/cat/pax-pa-ke-si-hua-men-19115/,https://www.ikea.cn/global/assets/navigation/images/pax-sliding-doors-19115.jpeg
19110,PAX 帕克思 无门组合,19086,4,https://www.ikea.cn/cn/zh/cat/pax-pa-ke-si-wu-men-zu-he-19110/,https://www.ikea.cn/global/assets/navigation/images/pax-wardrobes-without-doors-19110.jpeg
19106,PAX 帕克思 合叶门框架,19086,4,https://www.ikea.cn/cn/zh/cat/pax-pa-ke-si-he-ye-men-kuang-jia-19106/,https://www.ikea.cn/global/assets/navigation/images/pax-frames-for-hinge-doors-19106.jpeg
14949,拉钮和拉手,19086,4,https://www.ikea.cn/cn/zh/cat/la-niu-he-la-shou-14949/,https://www.ikea.cn/global/assets/navigation/images/knobs-handles-14949.jpeg
42242,PAX 帕克思 衣柜照明,19086,4,https://www.ikea.cn/cn/zh/cat/pax-pa-ke-si-yi-guizhao-ming-42242/,https://www.ikea.cn/global/assets/navigation/images/pax-wardrobe-lighting-42242.jpeg
40206,PAX 帕克思 不含合叶门,19086,4,https://www.ikea.cn/cn/zh/cat/pax-pa-ke-si-bu-han-he-ye-men-40206/,https://www.ikea.cn/global/assets/navigation/images/pax-doors-without-hinges-40206.jpeg
19112,PAX 帕克思 带合叶门,19086,4,https://www.ikea.cn/cn/zh/cat/pax-pa-ke-si-dai-he-ye-men-19112/,https://www.ikea.cn/global/assets/navigation/images/pax-doors-with-hinges-19112.jpeg
20087,PAX 帕克思 滑门框架,19086,4,https://www.ikea.cn/cn/zh/cat/pax-pa-ke-si-hua-men-kuang-jia-20087/,https://www.ikea.cn/global/assets/navigation/images/pax-frames-for-sliding-doors-20087.jpeg
19086,PAX 帕克思 储物方案,46052,3,https://www.ikea.cn/cn/zh/cat/pax-pa-ke-si-chu-wu-fang-an-19086/,https://www.ikea.cn/global/assets/navigation/images/pax-system-19086.jpeg
37897,PLATSA 普拉萨 组合,37894,4,https://www.ikea.cn/cn/zh/cat/platsa-pu-la-sa-zu-he-37897/,https://www.ikea.cn/global/assets/navigation/images/platsa-combinations-37897.jpeg
14949,拉钮和拉手,37894,4,https://www.ikea.cn/cn/zh/cat/la-niu-he-la-shou-14949/,https://www.ikea.cn/global/assets/navigation/images/knobs-handles-14949.jpeg
37896,PLATSA 普拉萨 框架,37894,4,https://www.ikea.cn/cn/zh/cat/platsa-pu-la-sa-kuang-jia-37896/,https://www.ikea.cn/global/assets/navigation/images/platsa-frames-37896.jpeg
37898,PLATSA 普拉萨 内外配件,37894,4,https://www.ikea.cn/cn/zh/cat/platsa-pu-la-sa-nei-wai-pei-jian-37898/,https://www.ikea.cn/global/assets/navigation/images/platsa-interiors-exteriors-37898.jpeg
41687,PLATSA 普拉萨 门（无合叶）,37894,4,https://www.ikea.cn/cn/zh/cat/platsa-pu-la-sa-men-wu-he-ye-41687/,https://www.ikea.cn/global/assets/navigation/images/platsa-doors-without-hinges-41687.jpeg
37895,PLATSA 普拉萨 合叶门,37894,4,https://www.ikea.cn/cn/zh/cat/platsa-pu-la-sa-he-ye-men-37895/,https://www.ikea.cn/global/assets/navigation/images/platsa-doors-with-hinges-37895.jpeg
41686,PLATSA 普拉萨 抽屉,37894,4,https://www.ikea.cn/cn/zh/cat/platsa-pu-la-sa-chou-ti-41686/,https://www.ikea.cn/global/assets/navigation/images/platsa-drawers-41686.jpeg
37894,PLATSA 普拉萨 储物方案,46052,3,https://www.ikea.cn/cn/zh/cat/platsa-pu-la-sa-chu-wu-fang-an-37894/,https://www.ikea.cn/global/assets/navigation/images/platsa-system-37894.jpeg
49142,SMÅSTAD 斯玛斯塔 组合,49140,4,https://www.ikea.cn/cn/zh/cat/smastad-si-ma-si-ta-zu-he-49142/,https://www.ikea.cn/global/assets/navigation/images/smastad-combinations-49142.jpeg
49145,SMÅSTAD 斯玛斯塔 框架,49140,4,https://www.ikea.cn/cn/zh/cat/smastad-si-ma-si-ta-kuang-jia-49145/,https://www.ikea.cn/global/assets/navigation/images/frames-for-smastad-49145.jpeg
49144,SMÅSTAD 斯玛斯塔 内部配件,49140,4,https://www.ikea.cn/cn/zh/cat/smastad-si-ma-si-ta-nei-bu-pei-jian-49144/,https://www.ikea.cn/global/assets/navigation/images/smastad-interior-fittings-49144.jpeg
49763,SMÅSTAD 斯玛斯塔 拉钮、把手和配件,49140,4,https://www.ikea.cn/cn/zh/cat/smastad-si-ma-si-ta-la-niu-ba-shou-he-pei-jian-49763/,https://www.ikea.cn/global/assets/navigation/images/smastad-knobs-handles-accessories-49763.jpeg
49143,SMÅSTAD 斯玛斯塔 柜门和抽屉前板,49140,4,https://www.ikea.cn/cn/zh/cat/smastad-si-ma-si-ta--guimen-he-chou-ti-qian-ban-49143/,https://www.ikea.cn/global/assets/navigation/images/smastad-doors-drawers-49143.jpeg
49140,SMÅSTAD 斯玛斯塔 储物方案,46052,3,https://www.ikea.cn/cn/zh/cat/smastad-si-ma-si-ta-chu-wu-fang-an-49140/,https://www.ikea.cn/global/assets/navigation/images/smastad-system-49140.jpeg
11704,IVAR 伊娃组合,11703,4,https://www.ikea.cn/cn/zh/cat/ivar-yi-wa-zu-he-11704/,https://www.ikea.cn/global/assets/navigation/images/ivar-combinations-11704.jpeg
11705,IVAR 伊娃组件,11703,4,https://www.ikea.cn/cn/zh/cat/ivar-yi-wa-zu-jian-11705/,https://www.ikea.cn/global/assets/navigation/images/ivar-parts-11705.jpeg
11703,IVAR 伊娃储物方案,46052,3,https://www.ikea.cn/cn/zh/cat/ivar-yi-wa-chu-wu-fang-an-11703/,https://www.ikea.cn/global/assets/navigation/images/ivar-system-11703.jpeg
45732,JONAXEL 尤纳赛尔 组合,45730,4,https://www.ikea.cn/cn/zh/cat/jonaxel-you-na-sai-er-zu-he-45732/,https://www.ikea.cn/global/assets/navigation/images/jonaxel-combinations-45732.jpeg
45731,JONAXEL 尤纳赛尔 配件,45730,4,https://www.ikea.cn/cn/zh/cat/jonaxel-you-na-sai-er-pei-jian-45731/,https://www.ikea.cn/global/assets/navigation/images/jonaxel-parts-45731.jpeg
45730,JONAXEL 尤纳赛尔 储物方案,46052,3,https://www.ikea.cn/cn/zh/cat/jonaxel-you-na-sai-er-chu-wu-fang-an-45730/,https://www.ikea.cn/global/assets/navigation/images/jonaxel-system-45730.jpeg
47396,BOAXEL 博阿克塞 储物组合,47394,4,https://www.ikea.cn/cn/zh/cat/boaxel-bo-a-ke-sai-chu-wu-zu-he-47396/,https://www.ikea.cn/global/assets/navigation/images/boaxel-storage-combinations-47396.jpeg
47395,BOAXEL 博阿克塞 部件,47394,4,https://www.ikea.cn/cn/zh/cat/boaxel-bo-a-ke-sai-bu-jian-47395/,https://www.ikea.cn/global/assets/navigation/images/boaxel-parts-47395.jpeg
47394,BOAXEL 博阿克塞 储物方案,46052,3,https://www.ikea.cn/cn/zh/cat/boaxel-bo-a-ke-sai-chu-wu-fang-an-47394/,https://www.ikea.cn/global/assets/navigation/images/boaxel-system-47394.jpeg
35769,ELVARLI 爱尔瓦丽 立柱组合,35766,4,https://www.ikea.cn/cn/zh/cat/elvarli-ai-er-wa-li-li-zhu-zu-he-35769/,https://www.ikea.cn/global/assets/navigation/images/elvarli-post-unit-combinations-35769.jpeg
35768,ELVARLI 爱尔瓦丽 侧架组合,35766,4,https://www.ikea.cn/cn/zh/cat/elvarli-ai-er-wa-li-ce-jia-zu-he-35768/,https://www.ikea.cn/global/assets/navigation/images/elvarli-side-unit-combinations-35768.jpeg
35767,ELVARLI 爱尔瓦丽 立柱/侧架/内配件,35766,4,https://www.ikea.cn/cn/zh/cat/elvarli-ai-er-wa-li-li-zhu-ce-jia-nei-pei-jian-35767/,https://www.ikea.cn/global/assets/navigation/images/elvarli-post-side-units-interiors-35767.jpeg
35766,ELVARLI 爱尔瓦丽 储物方案,46052,3,https://www.ikea.cn/cn/zh/cat/elvarli-ai-er-wa-li-chu-wu-fang-an-35766/,https://www.ikea.cn/global/assets/navigation/images/elvarli-system-35766.jpeg
42247,BROR 巴拉组合,42245,4,https://www.ikea.cn/cn/zh/cat/bror-ba-la-zu-he-42247/,https://www.ikea.cn/global/assets/navigation/images/bror-combinations-42247.jpeg
42246,BROR 巴拉组件,42245,4,https://www.ikea.cn/cn/zh/cat/bror-ba-la-zu-jian-42246/,https://www.ikea.cn/global/assets/navigation/images/bror-parts-42246.jpeg
42245,BROR 巴拉储物方案,46052,3,https://www.ikea.cn/cn/zh/cat/bror-ba-la-chu-wu-fang-an-42245/,https://www.ikea.cn/global/assets/navigation/images/bror-system-42245.jpeg
14318,OMAR 奥马尔组合,14317,4,https://www.ikea.cn/cn/zh/cat/omar-ao-ma-er-zu-he-14318/,https://www.ikea.cn/global/assets/navigation/images/omar-combinations-14318.jpeg
14319,OMAR 奥马尔组件,14317,4,https://www.ikea.cn/cn/zh/cat/omar-ao-ma-er-zu-jian-14319/,https://www.ikea.cn/global/assets/navigation/images/omar-parts-14319.jpeg
14317,OMAR 奥马尔储物方案,46052,3,https://www.ikea.cn/cn/zh/cat/omar-ao-ma-er-chu-wu-fang-an-14317/,https://www.ikea.cn/global/assets/navigation/images/omar-system-14317.jpeg
47403,TORDH 托儿德赫 组合,47401,4,https://www.ikea.cn/cn/zh/cat/tordh-tuo-er-de-he-zu-he-47403/,https://www.ikea.cn/global/assets/navigation/images/tordh-combinations-47403.jpeg
47402,TORDH 托儿德赫 部件,47401,4,https://www.ikea.cn/cn/zh/cat/tordh-tuo-er-de-he-bu-jian-47402/,https://www.ikea.cn/global/assets/navigation/images/tordh-parts-47402.jpeg
47401,TORDH 托儿德赫储物方案,46052,3,https://www.ikea.cn/cn/zh/cat/tordh-tuo-er-de-he-chu-wu-fang-an-47401/,https://www.ikea.cn/global/assets/navigation/images/tordh-system-47401.jpeg
46052,储物收纳方案,st001,2,https://www.ikea.cn/cn/zh/cat/chu-wu-shou-na-fang-an-46052/,https://www.ikea.cn/global/assets/navigation/images/storage-solution-systems-46052.jpeg
10409,橱柜,st003,3,https://www.ikea.cn/cn/zh/cat/chu-gui-10409/,https://www.ikea.cn/global/assets/navigation/images/cabinets-10409.jpeg
10412,餐具柜,st003,3,https://www.ikea.cn/cn/zh/cat/can-ju-gui-10412/,https://www.ikea.cn/global/assets/navigation/images/sideboards-buffets-10412.jpeg
10410,展示柜,st003,3,https://www.ikea.cn/cn/zh/cat/zhan-shi-gui-10410/,https://www.ikea.cn/global/assets/navigation/images/display-cabinets-10410.jpeg
12153,BESTÅ 贝达电视柜,700277,6,https://www.ikea.cn/cn/zh/cat/besta-bei-da-dian-shi-gui-12153/,https://www.ikea.cn/global/assets/navigation/images/besta-tv-benches-12153.jpeg
55023,BESTÅ 贝达储物组合,700277,6,https://www.ikea.cn/cn/zh/cat/besta-bei-da-chu-wu-zu-he-55023/,https://www.ikea.cn/global/assets/navigation/images/besta-storage-combination-55023.jpeg
55024,BESTÅ 贝达展示柜组合,700277,6,https://www.ikea.cn/cn/zh/cat/besta-bei-da-zhan-shi-guizu-he-55024/,https://www.ikea.cn/global/assets/navigation/images/besta-display-combinations-55024.jpeg
55022,BESTÅ 贝达视听组合,700277,6,https://www.ikea.cn/cn/zh/cat/besta-bei-da-shi-ting-zu-he-55022/,https://www.ikea.cn/global/assets/navigation/images/besta-combinations-for-media-55022.jpeg
55026,BESTÅ 贝达餐边柜,700277,6,https://www.ikea.cn/cn/zh/cat/besta-bei-da-can-bian-gui-55026/,https://www.ikea.cn/global/assets/navigation/images/besta-sideboards-55026.jpeg
700277,BESTÅ 贝达推荐组合,46053,5,https://www.ikea.cn/cn/zh/cat/besta-bei-da-tui-jian-zu-he-700277/,https://www.ikea.cn/global/assets/navigation/images/besta-pre-designed-combinations-700277.jpeg
55029,BESTÅ 贝达吊柜,700226,6,https://www.ikea.cn/cn/zh/cat/besta-bei-da-diao-gui-55029/,https://www.ikea.cn/global/assets/navigation/images/besta-wall-mounted-units-55029.jpeg
55031,BESTÅ 贝达落地柜,700226,6,https://www.ikea.cn/cn/zh/cat/besta-bei-da-luo-di-gui-55031/,https://www.ikea.cn/global/assets/navigation/images/besta-floor-standing-units-55031.jpeg
700226,BESTÅ 贝达基础储物柜,46053,5,https://www.ikea.cn/cn/zh/cat/besta-bei-da-ji-chu-chu-wu-gui-700226/,https://www.ikea.cn/global/assets/navigation/images/besta-basic-storage-units-700226.jpeg
55033,BESTÅ 贝达专用灯具,700278,6,https://www.ikea.cn/cn/zh/cat/besta-bei-da-zhuan-yong-deng-ju-55033/,https://www.ikea.cn/global/assets/navigation/images/lighting-for-besta-55033.jpeg
55032,BESTÅ 贝达支腿,700278,6,https://www.ikea.cn/cn/zh/cat/besta-bei-da-zhi-tui-55032/,https://www.ikea.cn/global/assets/navigation/images/besta-legs-55032.jpeg
14949,拉钮和拉手,700278,6,https://www.ikea.cn/cn/zh/cat/la-niu-he-la-shou-14949/,https://www.ikea.cn/global/assets/navigation/images/knobs-handles-14949.jpeg
12158,BESTÅ 贝达内配件,700278,6,https://www.ikea.cn/cn/zh/cat/besta-bei-da-nei-pei-jian-12158/,https://www.ikea.cn/global/assets/navigation/images/besta-fittings-inside-organisers-12158.jpeg
15908,BESTÅ 贝达顶板,700278,6,https://www.ikea.cn/cn/zh/cat/besta-bei-da-ding-ban-15908/,https://www.ikea.cn/global/assets/navigation/images/besta-top-panels-15908.jpeg
12152,BESTÅ 贝达门板,700278,6,https://www.ikea.cn/cn/zh/cat/besta-bei-da-men-ban-12152/,https://www.ikea.cn/global/assets/navigation/images/besta-doors-drawer-fronts-12152.jpeg
12151,BESTÅ 贝达框架,700278,6,https://www.ikea.cn/cn/zh/cat/besta-bei-da-kuang-jia-12151/,https://www.ikea.cn/global/assets/navigation/images/besta-frames-12151.jpeg
700278,BESTÅ 贝达所有组件和配件,46053,5,https://www.ikea.cn/cn/zh/cat/besta-bei-da-suo-you-zu-jian-he-pei-jian-700278/,https://www.ikea.cn/global/assets/navigation/images/besta-all-parts-accessories-700278.jpeg
46053,BESTÅ 贝达储物方案,29882,4,https://www.ikea.cn/cn/zh/cat/besta-bei-da-chu-wu-fang-an-46053/,https://www.ikea.cn/global/assets/navigation/images/besta-storage-system-46053.jpeg
37897,PLATSA 普拉萨 组合,37894,5,https://www.ikea.cn/cn/zh/cat/platsa-pu-la-sa-zu-he-37897/,https://www.ikea.cn/global/assets/navigation/images/platsa-combinations-37897.jpeg
14949,拉钮和拉手,37894,5,https://www.ikea.cn/cn/zh/cat/la-niu-he-la-shou-14949/,https://www.ikea.cn/global/assets/navigation/images/knobs-handles-14949.jpeg
37896,PLATSA 普拉萨 框架,37894,5,https://www.ikea.cn/cn/zh/cat/platsa-pu-la-sa-kuang-jia-37896/,https://www.ikea.cn/global/assets/navigation/images/platsa-frames-37896.jpeg
37898,PLATSA 普拉萨 内外配件,37894,5,https://www.ikea.cn/cn/zh/cat/platsa-pu-la-sa-nei-wai-pei-jian-37898/,https://www.ikea.cn/global/assets/navigation/images/platsa-interiors-exteriors-37898.jpeg
41687,PLATSA 普拉萨 门（无合叶）,37894,5,https://www.ikea.cn/cn/zh/cat/platsa-pu-la-sa-men-wu-he-ye-41687/,https://www.ikea.cn/global/assets/navigation/images/platsa-doors-without-hinges-41687.jpeg
37895,PLATSA 普拉萨 合叶门,37894,5,https://www.ikea.cn/cn/zh/cat/platsa-pu-la-sa-he-ye-men-37895/,https://www.ikea.cn/global/assets/navigation/images/platsa-doors-with-hinges-37895.jpeg
41686,PLATSA 普拉萨 抽屉,37894,5,https://www.ikea.cn/cn/zh/cat/platsa-pu-la-sa-chou-ti-41686/,https://www.ikea.cn/global/assets/navigation/images/platsa-drawers-41686.jpeg
37894,PLATSA 普拉萨 储物方案,29882,4,https://www.ikea.cn/cn/zh/cat/platsa-pu-la-sa-chu-wu-fang-an-37894/,https://www.ikea.cn/global/assets/navigation/images/platsa-system-37894.jpeg
11704,IVAR 伊娃组合,11703,5,https://www.ikea.cn/cn/zh/cat/ivar-yi-wa-zu-he-11704/,https://www.ikea.cn/global/assets/navigation/images/ivar-combinations-11704.jpeg
11705,IVAR 伊娃组件,11703,5,https://www.ikea.cn/cn/zh/cat/ivar-yi-wa-zu-jian-11705/,https://www.ikea.cn/global/assets/navigation/images/ivar-parts-11705.jpeg
11703,IVAR 伊娃储物方案,29882,4,https://www.ikea.cn/cn/zh/cat/ivar-yi-wa-chu-wu-fang-an-11703/,https://www.ikea.cn/global/assets/navigation/images/ivar-system-11703.jpeg
59284,EKET 伊克特推荐组合,59283,5,https://www.ikea.cn/cn/zh/cat/eket-yi-ke-te-tui-jian-zu-he-59284/,https://www.ikea.cn/global/assets/navigation/images/eket-pre-designed-combinations-59284.jpeg
59285,EKET 方格储物柜,59283,5,https://www.ikea.cn/cn/zh/cat/eket-fang-ge-chu-wu-gui-59285/,https://www.ikea.cn/global/assets/navigation/images/eket-cube-shelves-cabinets-59285.jpeg
59286,EKET 伊克特内配件,59283,5,https://www.ikea.cn/cn/zh/cat/eket-yi-ke-te-nei-pei-jian-59286/,https://www.ikea.cn/global/assets/navigation/images/eket-inserts-accessories-59286.jpeg
59283,EKET 伊克特储物方案,29882,4,https://www.ikea.cn/cn/zh/cat/eket-yi-ke-te-chu-wu-fang-an-59283/,https://www.ikea.cn/global/assets/navigation/images/eket-storage-system-59283.jpeg
29882,客厅储物系列,st003,3,https://www.ikea.cn/cn/zh/cat/ke-ting-chu-wu-xi-lie-29882/,https://www.ikea.cn/global/assets/navigation/images/living-room-storage-system-29882.jpeg
47084,办公室储物柜,10385,4,https://www.ikea.cn/cn/zh/cat/ban-gong-shi-chu-wu-gui-47084/,https://www.ikea.cn/global/assets/navigation/images/storage-units-cabinets-for-office-47084.jpeg
47083,家用储物柜,10385,4,https://www.ikea.cn/cn/zh/cat/jia-yong-chu-wu-gui-47083/,https://www.ikea.cn/global/assets/navigation/images/storage-units-cabinets-for-home-47083.jpeg
10385,储物文件柜,st003,3,https://www.ikea.cn/cn/zh/cat/chu-wu-wen-jian-gui-10385/,https://www.ikea.cn/global/assets/navigation/images/storage-units-cabinets-10385.jpeg
st003,橱柜和展示柜,st001,2,https://www.ikea.cn/cn/zh/cat/chu-guihe-zhan-shi-gui-st003/,https://www.ikea.cn/global/assets/navigation/images/cabinets-cupboards-st003.jpeg
14885,视听组合柜,10475,3,https://www.ikea.cn/cn/zh/cat/shi-ting-zu-he-gui-14885/,https://www.ikea.cn/global/assets/navigation/images/tv-media-storage-14885.jpeg
